AZSYZY,腌制时要注意用盐量，盐太多，会压抑其它调料的味道，以腌制后口感偏淡为好。,"正确"
BCGCHS,菠菜根呈红色营养丰富，含有纤维素，不含脂肪，它的根烹调后味甜米糯，具有很好的食疗作用。因此菠菜在初加工时应尽量保留较大的根部，削去须根，留其主根供食用。,"正确"
BLDCYC,爆类的菜肴出勺时多用于扣法，即菜肴成熟、颠勺，使一部分菜肴颠入手勺，其余菜肴盛入盘内，扣上成馒头形，圆润饱满。,"正确"
BSYDJS,不使用刀具时，应将刀具放在安全、洁净、干燥的刀具架上或刀具柜内。这样既能防止生锈，又能避免刀刃损伤或伤及他人。,"正确"
BXLJYL,必须了解原料在加热过程中的变化特征，否则就很难把握加热前的各种加工技法，也不能准确地控制加热后的菜肴质量。,"正确"
CDCZCX,汆的操作程序：选料-切配-沸水或汤汆制-盛装。,"正确"
CDCZS_,菜墩操作时，要四面调节，保持墩面平整，应满刮墩面，防止凹凸不平，影响刀的进行。禁止在墩面硬砍、硬剁，以免造成墩面损坏。,"正确"
CDSYHY,菜墩使用后应洗净晾干，竖立于案板上，并用洁布罩上防止污染。,"正确"
CDSYHY,菜墩使用后应洗净晾干，竖立于案板上，并用洁布罩上，防止污染。,"正确"
CPJDCZ,脆皮鸡的操作程序：选料-初步熟处理- 抹糖-䁁干-炸制-状盘。,"正确"
CQYLZD,除去原料中的不量气味，如牛、羊的tan膻味大，加工时用油加热，使异味容于油中被去掉。,"错误"
CYCSZP,菜肴出勺装盘的要点的拖倒时勺身倾斜，一边拖倒，一边移动，迅速敏捷，干净利落。,"正确"
CYCXDG,菜肴呈现的各种色泽，主要来源于原料中固有的天然色素，其次就是调料和人工色素形成的色泽。,"正确"
CYDYLY,菜肴的用料一经确定，就具有一定的稳定性，不可随意增减、调换，每种菜肴均应根据该种菜品的主料、辅料、调料数量配比表配料。,"正确"
CYDZPS,菜肴的组配是确定了菜肴的规格质量，就确定了菜肴的价格、营养成分、烹调方法、口味、造型、色泽等。,"正确"
CYJQDC,醋有较强的除腥解腻能力，同时有杀菌防腐的作用。,"正确"
CYSCDT,菜肴色彩的调配，并非美术中的调色那么容易，多数需用加热的手段来完成。,"正确"
CYSZDJ,菜肴盛装的基本要求是要盛装的器皿大致协调，确保菜肴最佳的上菜温度，保证菜肴的基本清洁卫生，发现问题及时解决，保证菜肴的品种与食用数量，要符合时代的创新审美的观念意识。,"正确"
CYSZDQ,菜肴盛装的器皿应根据菜肴品种进行选择，盛具大小，既要与菜肴数量、形状和烹调方法相适应，也要与菜肴的色彩和宴会的档次相适应。,"正确"
CY_QZW,菜肴“清蒸武昌鱼”是利用蒸的粉蒸的烹调方法加工而成。,"错误"
CY_XSJ,菜肴“香酥鸡”是属于炸的脆炸的烹调方法。,"错误"
CZPCLZ,初做泡菜卤最好在熬制好的卤汁中加入一定量的老卤，这样能改善新泡菜的口感。,"正确"
C_J_SZ,葱、姜、蒜在甜酸味中的作用主要是：去腥、增香、提鲜，同时还可以使诸位更加柔和协调。,"正确"
DBZZSZ,蛋白质在水中加热会发生变性，甚至凝固，由于加热破坏了蛋白的次级键，是蛋白质易被酶水解，容易被人体消化吸收。,"正确"
DFDZDB,剁法的砧剁不宜在原刀口上复刀，应一刀断料，准确迅速。,"正确"
DFZSYQ,淀粉在使用前应先浸泡水中，使淀粉充分吸水膨胀，以获得更多的黏度，从而增加在烹饪原料上的黏附性。,"正确"
DFZSYQ,淀粉在使用前应先浸泡在水中，使淀粉粒充分吸水膨胀，以获得较高的黏度，从而增加在烹饪原料上的黏附性。,"正确"
DGSYSD,刀工三要素的核心是刀具锋利，贴板平洁、姿势正确，刀口均匀，刀面整齐。,"正确"
DJDYLB,冻结的原料必须经解冻后才能进行烹饪加工。,"正确"
DJSYH_,刀具使用后，必须先用清水洗净，特别是加工盐、酸、碱以及黏液原料，更要洗净并擦抹干净，否则黏附在刀具上的物质容易与刀发生化学反应，使刀腐蚀，变色，生锈。,"正确"
DJTMSW,冬季烫毛水温应低些，烫泡时间应短些；夏季烫毛水温应高些，烫泡时间应长些；春秋季烫毛水温应适中，烫泡时间应适中。,"错误"
DMZHHD,刀磨制后好的现象是刀身摇头，前厚后薄，重心不稳。,"错误"
DTWSWX,当甜味酸味相互融合后，其味觉唷相减的现象，也就是说，在甜味中添加酸味，会减弱甜味的程度。,"正确"
DYDWXD,对于动物性的原料，在切条或切丝时，不注意其纹理，宜铺叠过厚，不勤洗，不勤刮墩面。,"错误"
DYLCXD,对原料成形的加工应充分把握大料大用，小料小用的基本原则防止大中取小，提高成本造成浪费。,"正确"
DYLCXD,对原料成形的加工应充分把握大料大用，小料小用的基本原则，防止大中取小，提高成本造成浪费。,"正确"
DYSJKY,等腰三角块又称正三角块，即三角块的两腰边长相等，边长不超过3cm，块面平整，常用于豆腐及豆干。,"正确"
DYYCLN,对于有残留农药的蔬菜不需进行反复冲洗，浸漂，彻底清除蔬菜上残留的农药。,"错误"
DYYLCY,单一原料菜肴只有一种主料，没有配料，它要求特别高，原料必须新鲜，质地细嫩，口感较佳。如干烹大虾。,"正确"
DZK_Z_,对整块（只）禽、肉原料的加工，应遵循分割于整形之中的原则，合理运用排刀法和吞刀法，以适口咀嚼、筷夹食用为度。,"正确"
DZPDDX,点缀品的大小，色彩应与冷盘的样式相协调与冷盘的规格相符合。,"正确"
D_M_W_,炖、焖、煨、煮类菜品的餐具，多选用汤碗或砂锅。装盘时，汤汁不能超过餐具的50%。,"错误"
D_M_W_,炖、焖、煨、煮类菜品的餐具，以各种形状的平盘为主。,"错误"
FLDDXX,锋利刀的现象是圆锋，用而不磨，膛刀过多，刀圆厚，久磨不利。,"错误"
FSDXFC,翻勺的小翻菜肴颠动时要离开勺底，但不能超出勺口，即在勺内滚动。,"正确"
FSDXFZ,翻勺的小翻主要是靠腕力的作用，前推后拉，要求动作敏捷而又协调，干净利落。,"正确"
FSJRZW,沸水加热植物性原料，可以长时间加热，它的叶黄素不会呈现，不会出现发黄的现象。,"错误"
FSYRFD,沸水预热法的操作要领是：原料下锅时水要沸腾，水要多，水面要宽，注意加热的时间要短，绿色蔬菜烫后要迅速入冷水中降温。,"正确"
FSYRFS,沸水预热法蔬菜原料下锅时水要沸腾，水要多，水面要宽，注意加热约时间要短，绿色蔬菜烫后要迅速入冷水中降温。,"正确"
FWHSCD,凡旺火速成的炒，爆烹制的菜肴，其原料形状需加工成丁，丝，条，片，茸，泥等细小的形状。,"正确"
FWXPFS,风味性拍粉是指拍粉工艺主要内容，拍粉后经炸制或油煎直接成菜，形成拍粉菜品独特的松香风味。,"正确"
FXDFSY,反斜刀法适用于软嫩而略具韧性的原料，如鸭脯、鱼肉。,"错误"
FXDFYD,反斜刀法运刀时，左手按料，刀身倾斜抵住左手指节。,"正确"
FZXPFS,辅助性拍粉是在原料外表上上浆或挂一层薄糊，再拍干粉，即对原料起到保护作用，也增加了原料的粘附性，使粉料油炸后不易脱落；整齐，均匀地黏附在原料表面。,"错误"
FZXPFY,辅助性拍粉要求是现拍现炸，否则原料内部水份渗出，使粉料潮湿，下锅后不能松散黏结。,"正确"
FZXPFZ,辅助性拍粉主要用于一些水分含量较多，外表比较光滑的原料，为了防止脱糊，先用干粉起中介作用，使糊与原料黏合得更紧。,"正确"
GHHDYL,挂糊后的原料在下锅时要分散、分次投入，防止相互黏连。,"正确"
GJFWCP,根据风味菜品的规格标准要求，将原料按配方比例和工艺程序进行投放与调和，使调料与主料相互影响、互相渗透，从而达到菜品的预定味道（口味和口感），这就是调味的过程,"正确"
GJYXDC,根据宴席档次和菜肴质量的要求，将各种加工成形的原料加以适当的配合，供烹调或直接食用的工艺过程称菜肴组配。,"正确"
GLQSDQ,滚料切是对球形或柱形原料切块的专门刀法，滚料切所形成块称为“滚刀三角块”。,"正确"
GLQZQL,滚料切在切料时，一边进刀刃一边将原料相应滚动，原料每滚动一次，刀做一次直切，也可滚动一次直切数次。,"正确"
GLS_DD,刮鳞时，刀的斜度应根据鱼鳞的特点及鱼的新鲜度的不同而不同。,"正确"
GP_BJ_,桂皮、八角、丁香、桂花等都具有独特的香气成分。既可以单独调香，也可以混合使用，使菜肴形成浓郁的香型。,"正确"
GSAZFF,改善腌制方法主要目的是给原料一个基本味。这种腌制方法和腌制加工不同，是短时间的腌制处理，基本保持原料风味和质地不变，仅具有调味功能。,"错误"
GSXTWD,改善性调味的目的是改变 原料的风味和质地，同时使原料更利于保存和运输。,"正确"
GYZQGS,高压蒸汽柜是利用蒸汽喷嘴喷出高压蒸汽流，在瞬间加热食物，操作方便。,"正确"
GZTWYL,各种调味原料在运用调味工艺进行合理组合和搭配之后，可以形成多种多样的风味特色。,"正确"
GZYYKY,干制魷鱼可以采用碱水溶液浸泡和甲醛水溶液浸泡涨发加工。,"错误"
HHDDFY,糊化的淀粉易于消化是因为淀粉分子间的氢健吸收一定的热量量后断裂，分子间结合力被破坏，使紧密的结构变得疏松。,"正确"
HJYDHJ,花椒盐的花椒可以不现用现炒，可以久放。,"错误"
HSCYBS,红烧菜一般是先盐、酱油，成熟前加入糖，最后加入味精。,"正确"
JCHMSD,焦炒海鳗丝的烹调方法属于炒的软炒。,"错误"
JCTGDB,鸡翅剔骨的步骤应是：割断肱骨关节四周的筋膜，将翅肉翻转，再割断尺骨、桡骨上的筋膜，取下肱骨及尺骨、桡骨。翅尖部位的骨骼一般在生料剔骨时予以保留。,"正确"
JXWMDH,肌纤维密度和肌纤维直径与肉品嫩度及风味有很重要的关系，肌纤维越细，密度越大，肉质也越细嫰，风味也越好。,"正确"
JXWMDH,肌纤维密度和肌纤维直径与肉品嫩度及风味有很重要关系，肌纤维越细、密度越大、肉质也越细嫩、风味也越好。,"正确"
KDYQJY,砍剁要求具有鲜明的节律性，根据原料性质轻重缓急，循序渐进。,"错误"
LBJFDG,凉拌技法的关键在于调制和运用味汁，调制分为直接调、锅内混合加热调两种。,"正确"
LCDDZP,冷菜的点缀品的大小，色彩应与冷盘的样式相协调，与冷盘的规格相符合。,"正确"
LCDD_Z,冷菜的刀，砧板，冰箱，可以不生熟分开，切配操作不必再专门的“冷菜间”进行制作。,"错误"
LCDPYP,冷菜的片与片或与块之间拼摆间距必须一致要做到整齐划一。,"正确"
LCDQPG,冷菜的切配工具、环境场所都应制定严格的卫生制度。安全卫生是冷菜制作的基本要求。,"正确"
LCDSZJ,冷菜的色泽较暗淡，不够醒目的冷盘，可以不用点缀。,"错误"
LCSXYL,冷菜所选原料，一般可加入非食物性原料，也可加入未经烹制不能食用的食物性原料。,"错误"
LCZPDD,冷菜装盘对刀工的要求片与片或块与块之间的拼摆，间距可以不一致，不做到整齐划一。,"错误"
LCZPDD,冷菜装盘对刀工的要求：片与块的大小规格必须一致。特别是盖面的原料，不能大小头，块料不均的现象。,"正确"
LCZZSY,冷菜制作使用调味品时要慎用深色调味品，特别是新鲜的果蔬原料，使用深色调味品会使菜品失去清淡的感觉。,"正确"
LMPH_W,两面平滑，无卷口和毛锋现象，刀快。,"正确"
LSYRCL,冷水预热处理法对体积大、腥膻气味重的动物性原料和体积大、不良气味重的植物性原料具有很好的除异味作用。,"正确"
LZLCLC,冷制冷吃类菜品都是不经加热处理的，调味后直接装盘上桌，对卫生要求特别高，在操作过程中要严格对餐具、用具进行消毒处理，加工时要戴手套，冷菜间要配备专用的卫生设备。,"正确"
LZLCSP,冷制冷菜食品的关键不是卫生要求，在选料、加工、调味、装盘等过程中不必考虑卫生和安全。,"错误"
LZLSLC,冷制冷食类菜品的制作关健是卫生要求，在选料、加工、调味、装盘等过程中必须考虑卫生和安全。,"正确"
LZWYTC,荔枝味与糖醋味的调配方法基本相同，其区别主要在糖醋的用量上，糖醋味突出甜酸，荔枝味的特点是醋、酸、咸味并重。,"正确"
MCSYCD,每次使用菜墩后不刮墩面，固定在一个部位长时间进行切，削，排，剁操作。,"错误"
MCSYCD,每次使用菜墩后不刮干净墩面，固定在一个部位长时间进行切、削、排。,"错误"
MDSSWP,磨刀时手腕平稳准确，两手用力均匀柔和一致。,"正确"
MDS_DJ,磨刀时，刀具往返于磨刀石的前后两端，要把刀刃推进石的前面，以刀面不过石为宜。,"正确"
MDS_JD,磨刀时，角度不对，刀刃磨研过度，呈锯齿状或翻卷。,"错误"
MDS_YZ,磨刀时，要中间用力过重，磨的次数过多，向内呈弧度凹进的月牙刀口。,"错误"
MHSCGR,美好色彩给人以悦目愉快之感，能引起一种美的享受，同时还能引起生理上的条件反射，促进人体内消化液的分泌，增进食欲和提高对菜肴的消化吸收。,"正确"
MZDDF_,米中的淀粉，大豆中的蛋白质必须经过烹饪加热，营养素才能被人体吸收。,"正确"
PCGLZY,泡菜跟卤制原料一样，卤汁泡制的原料越多、时间越长、口味越佳。,"正确"
PDFZYD,平刀法在运刀时用力要注意平衡，不应此轻彼重，以免产生凹凸不平的现象。,"正确"
PDXZSS,片的形状是丝形、条形状的基础，片可以不平整均匀，厚薄不一致。,"错误"
PDXZSS,片的形状是丝，条形状的基础，不保证片形的平整均匀，厚薄不一致。,"错误"
PFSBGS,排法是不管是刀口排，还是刀背排，皆应注意用力不宜过猛，保持排刀的均匀力度，防止皮碎，防止散碎或凹凸不平的现象产生，以免影响原料的质量。,"正确"
PQS_JY,铺切式：将原料铺成整齐的瓦楞形，再切成丝，肉类原料宜用此法？,"正确"
PTSTJS,烹调时添加酸味调味料，可以加速肉类的酥烂，并能减少维生素的损失。,"正确"
QDHTZS,全蛋糊调制时应先将水与淀粉、面粉调制均匀，然后再将鸡蛋放入调制均匀，使之融为一体。,"正确"
QDKWST,确定口味是调味的最终目的，将几种调味原料按一定比例进行混合调配即形成菜品的口味。,"正确"
QGCXDY,切割成形的原料必须符合菜肴的烹调要求，品种多样化要求，和方便食用的要求。,"错误"
QGCXDY,切割成形的原料不须符合进餐对象的宗教和饮食习惯要求。,"正确"
QGCXHD,切割成形后的原料不必符合进餐对象的宗教信仰和饮食习惯的要求。,"错误"
QGCXHD,切割成形后的原料不必须符合膳食营养的要求。,"错误"
QGCXHD,切割成形后的原料必须符合菜肴的烹调要求、品种多样化要求和方便食用的要求。,"正确"
QGCXHD,切割成形后的原料不须符合所制菜肴在色彩、形状、质感、数量上的要求。,"错误"
QHJP_Q,切后即烹，切好的蔬菜长时间不烹调，会使蔬菜创面因长久接触空气而发生氧化，使蔬菜的营养损失。,"正确"
QPCSKY,取泡菜时可以带入油腻和其他不洁物物，不用干净的专用的筷子夹取，也可用手抓。,"错误"
QPGJ_H,切配工具、环境、场所都应制定严格的卫生要求，安全卫生是冷菜制作的基本要求。,"正确"
QPSYZY,切片时应注意原料的纤维纹理方向，较老者宜逆向，如牛肉片、笋片等，较嫩者宜顺。如鱼片,"正确"
QTDFDG,其它刀法的割是运用推拉的方法，悬空将肉的某一部从整体上取下。,"正确"
QTDFDQ,其它刀法的敲是用刀背猛击，使粗壮的长骨折断。,"正确"
QTDFZY,其它刀法主要有削、剔、刮、拍、撬、剐割、敲和吞刀等。,"正确"
QTXXHQ,强调先洗后切，主要是为了防止营养素在洗涤时从刀口处流失。,"正确"
RSFJGY,热水发加工原理主要是利用热的传导作用，促使干料体内分子加速运动，加快吸收水分。,"正确"
RSSCLS,热水熟处理适合牛、羊、猪肚等骚膻气味重、体积大的动物性原料和鲜冬笋、春笋等有苦涩、异味、体积大的植物性原料。,"错误"
RYSJKY,任意三角块又称滚料块，适用于球体和柱体原料的块状,"正确"
RYSJKY,任意三角块又有梳背三角与锥形三角之分，前者在滚料时刀平行后移，后者则呈交错度后移，一般底高不超过3Cm。,"正确"
SDRCSC,水导热成熟长时间加热适合于炖、焖、煨。,"正确"
SFHZYY,水粉糊主要用于炸，脆熘等菜品的挂糊，用水粉糊烹制的菜品具有干酥香脆，外焦里嫰，色泽金黄的特点。,"正确"
SPJDDM,食品解冻的目的是使食品温度回升到必要的范围，最完善地恢复其原有性质。,"正确"
SRCLSH,水热处理适合牛、羊、猪肠、猪肚等，臊膻气味重，体积大的动物性原料和鲜冬笋、春笋等有苦、异味的、体积大的植物。,"正确"
SWJZDS,水为介质的水导热成熟法中的长时间加热适合的烹调方法有灼，氽，涮。,"错误"
SYSCLD,水预熟处理的原则是不根据原料的性质掌握加热时间，不选择适宜的水温。,"错误"
SYSCLD,水预熟处理的原则是注意的营养，风味变化，尽可能不过度加热。,"正确"
SYWBLD,适用微波炉的优点是对不吸收的玻璃，塑料等介质穿透性好，可使能量直达食物，如果选用适宜的频率，就可以将食物内外加热均匀。,"正确"
S_H_Z_,烧，烩，蒸，扒类菜品的餐具宜选用汤盘为主，盘子比平盘稍深一点，防止汤汁外溢。,"正确"
TFDGYY,调粉的工艺要求是调粉时，不需要将粉调开，可以有颗粒。,"错误"
TSWTWS,甜酸味调味时可以不严格控制好盐的用量，因为咸味的轻重不引起甜味和酸味的变化。,"错误"
TSZYBC,糖食之有补充血糖，解除肌肉紧张和解毒之效，但过多摄入易引起血压升高，导致血液中胆固醇增加，使身体发胖。,"正确"
TWGYDZ,调味工艺对质感的影响没有那么直接，但却可以改善和调节菜品的质感风味。,"正确"
TWYLBJ,调味原料不仅具有调味作用，不会影响人体的生理功能。,"错误"
TWYLYL,调味原料用量的比例不是确定口味的因素。,"错误"
TWYLZH,调味原料组合的主意目的，除突出本味或去腥解腻外，也突出了调味料自身的风味特色。,"正确"
TYSXSX,条与丝形式相近，所以切就相同。,"错误"
WDSSSX,握刀势是手心紧贴刀柄，小指与无名指屈起紧捏刀柄，食指、中指屈起握刀箍，拇指紧贴刀身。,"正确"
WLSYBT,为了适应不同类原料的加工要求，必须掌握各类刀具的性能和用途。只有正确选择相应的刀具，才能保证原料成形后的规格和要求。,"正确"
WLSYHZ,无论使用何种磨刀方法，均要随时向刀具和磨刀石洒适量的水，刀的两面，前后的磨制时间及力度要均匀适宜。,"正确"
WQJDZT,完全解冻状态下的原料，应立即加工、烹饪，以防止肉质和风味的改变。,"正确"
WSSKYZ,维生素可以直接被消化吸收，但加热后维生素容易损失，通常的原则是能生吃的食物，只要卫生条件能满足，应尽可能生吃。,"正确"
XDFZYD,斜刀法在运刀时，要求两手同时相应运动，左手按料，刀走下侧，每批一下，即屈指取下，再按料再运刀，反复进行。,"正确"
XFDTDS,小翻的特点是左手握住炒勺，不断向上颤动，使勺内菜肴松动、移位，达到加热均匀、调料入味、芡汁包裹均匀的目的。,"正确"
XTWDBC,咸甜味的爆炒类菜品，由于调味品是同时投放的，品尝时先感觉咸味后感觉甜味，这就是所谓的“咸上口，甜收口。”,"正确"
XTWDTP,咸甜味的调配主要是掌握咸味与甜味的用量比例，比例不同所形成的风味效果差异很大,"正确"
XXWDTP,咸鲜味的调配原则，不严格选料，它的特征不突出本味的一种调味方法，它具有掩盖性，调节性，原料可以不新鲜带有异味，直接进行调味。,"错误"
XXWDTP,咸鲜味的调配原则：对于新鲜但带有轻微异味的原料，在调味之前不用通过焯水、走油、浸泡、洗涤等加工方法去除异味。,"错误"
YCLNZJ,盐除了能增加原料持水性外，还使原料具有一定的基本味。若偏咸则无法调整，更无法进行继续调味，从而影响菜品的整体风味。,"正确"
YDCJGG,鱼的初加工刮鳞时必须顺刮，不能逆刮。,"错误"
YDSYSZ,运刀时右手执刀，运刀用力于手腕肘、小臂运力于腕、掌，作弹性切割均匀运形。,"正确"
YDZSSZ,运刀姿势是指刀的运动双手的协调配合。,"正确"
YDZSYQ,运刀姿势要求右手执刀，运刀用力于腕肘，小臂运力于腕，掌，作弹性切割，匀速运行。,"正确"
YF_YP_,鸭脯、腰片、鸭肫、鱼肉等这些软嫩而略具韧性的原料适用于反斜刀法对原料的加工。,"错误"
YLJRJN,原料加热既能有效地利用食物的营养价值特性，也能帮助人体消化营养素，所以加热能促进食物被人体消化吸收。,"正确"
YLJZSY,原料禁止使用有毒或不清洁液体浸泡保鲜，使用添加剂要严格遵守国家规定的品种数量尽量少与不用,"正确"
YLPZDY,用来泡制的原料应新鲜，含有较多的水分，这样泡出的菜才会具有脆嫩爽口的质感。,"正确"
YLQGCX,原料切割成形必须依靠具体的刀工来实现，刀具质量的好坏，使用是否得当，与菜品的质量和形态有着密切的关系。,"正确"
YLQGCX,原料切割成形的全过程必须符合物尽其用、避免浪费和成本核算的要求。,"正确"
YLQGCX,原料切割成形的全过程必须符合物尽其用，避免浪费和成本核算的要求。,"错误"
YLQGCX,原料切割成形的全过程中不需要完全符合食品卫生的要求。,"错误"
YLQGCX,原料切割成形的全过程，不须符合食品卫生的要求。,"错误"
YLQGCX,原料切割成形的左手运刀姿势为：左手按料，拇指与小指按住原料两侧，防止切料松散。食指、中指与无名指按住原料上端。,"正确"
YLQGCX,原料切割成形是指运用刀具对烹饪原料进行切割的加工，简称刀工。,"正确"
YLQGDW,原料切割的握刀势，手心紧贴刀柄，小指与无名指屈起紧握刀柄，食指、中指屈起握刀箍、母指紧贴刀身。,"正确"
YLQGS_,原料切割时，正确规范的技术动作是对原料成形质量，提高工作效率，减少职业疾病等都具有重要作用。,"正确"
YQDHZZ,用全蛋糊制作的菜品的特点是色泽金黄，质感酥脆。,"正确"
YYJRGC,由于加热过程中维生素容易损失，只要卫生条件能满足尽可能生吃，可以选质嫩蛋白质含量高，脂肪含量少的原料。如鱼，虾类。,"正确"
YYPDDY,用于排剁的原料是排肋、鱼段等。,"错误"
YYZDWM,用于中低温慢制和大菜菜肴原料的基本料应略小。,"错误"
YZTSWZ,盐在甜酸味中起底味作用，目的是保证菜品有一个基本味。,"正确"
Y_EDSQ,鸭，鹅等水禽类烫泡时间可短些，烫毛水温略低；鸡，鸽子，鹌鹑家禽烫毛时间相对长一些，烫毛水温略高。,"错误"
ZCQKXS,正常情况下杀菌是利用加热来完成的，通过加热来使细菌中蛋白质变性，让其失活而被杀死。,"正确"
ZCYTPS,在菜肴调配时要合理掌握食盐与味精的配比关系，一般谷氨酸钠的添加量与食盐的添加量成正比，只有这样才能达到鲜味和咸味之间的最佳统一。,"错误"
ZDFDYY,在刀法的运用中，段可用直刀法与斜刀法产生，因此，在形态上，段可分为直刀段与斜刀段。,"正确"
ZDJLDY,质地较老的原料，糊的浓度应浓一些，质地较嫰的原料，糊的浓度应稀一些。,"错误"
ZDPDQM,直刀片的切面应光滑，片形均匀，厚薄一致,"正确"
ZDSZZR,砧剁是制作肉茸、菜泥的专门刀法。,"正确"
ZDSZZR,砧剁是制作肉茸，菜泥的专门刀法。,"正确"
ZDYDS_,砧剁运刀时，左手按料离刀稍远，右手举刀直剁而下，故又称直剁。,"错误"
ZDYLJG,在对原料加工时，工具、设备、环境卫生条件不会对原料造成直接影响，不给予高度重视。,"错误"
ZDYXYW,制墩应选用外皮完整，不空不烂无结疤，墩面淡青，色泽均匀有花斑的材料。,"错误"
ZFDCZY,助翻的操作要求是用左手持手勺推动菜肴，使之全部翻转。,"正确"
ZFLZPS,主辅料组配时应遵照质价相等规律确定菜肴原料的数量。一般来说，应本着粗菜细做、细菜精做、物尽其用、避免浪费的原则，尽量降低原料成本。,"正确"
ZJWQ_Z,指尖微屈，中指前突，甲面抵住刀身，以规范刀距，并起安全防范作用，用于切的配合，手随刀移，刀随手移。,"正确"
ZLDJQT,质老的家禽烫毛，水温应低些，烫泡时间也应短些；质嫰的家禽，烫毛水温应高些；烫泡时间也应长些。,"错误"
ZLXDYY,在料形的运用上，一般用于高温速成和热碟菜肴的原料基本料形应该大一些。,"错误"
ZLXDYY,在料形的运用上，一般用于高温速成和热碟菜肴的原料基本料形应该小一些，用于高、中温慢制和大菜菜肴原料的基本料形应略大。,"错误"
ZPRGCZ,在烹饪过程中，当咸味占的比重较大，其它味占的比较小时，菜品的口味是咸鲜味型。,"正确"
ZPTCYS,在烹调菜肴时，采用何种烹调方法是依据配菜生坯中主料及铺料的形状，调料的用量来确定的。,"正确"
ZPTS_J,在烹调时，加入较重的香辣调料，使调料的气味浓郁而突出，可以将部分腥异味掩盖。,"正确"
ZPTZTW,在烹调中调味盐主要用于煎，炸一类菜品补充调味，其作用是弥补煎，炸的口味不足，同时改善和丰富煎炸的香味特色。,"正确"
ZQDFSY,直切刀法属于其它刀法。,"错误"
ZQGFDJ,正确规范的技术动作，对原料成形质量，提高工作效率，减少职业病等都具有重要的作用。,"正确"
ZQGFDJ,正确规范的技术动作，对原料成形质量，提高工作效率，减少职业疾病等，都具重要作用，是刀工操作准确、迅速、精细、安全的保障。,"正确"
ZQTHQS,在切条或切丝时，不应保证条或丝根根分清，互相粘接，不防止碎头过多。,"错误"
ZQYQBX,铡切要求必须右手握刀柄，左手按刀背前部，相应用力向下，持刀有力稳健，运刀迅速果断，一次将原料切断。,"正确"
ZQYQBX,铡切要求必须右手握刀柄，左手按住刀背前部，相应用力向下，持刀有力稳健，运刀迅速果断，一次将原料切断。,"正确"
ZQYQLS,直切要求两手配合协调一致，行刀稳健有力，持刀要稳，原料码放整齐，按稳原料，垂直下刀，刀刃等距离从右向左移动。,"正确"
ZS_PAY,指伸 平按于料面，规约进刀的厚度，用于批片的配合，刀随手移，手zhu衬刀移，有节律地向后移动。,"正确"
ZSAYL_,左手按原料，食指与中指按住原料两侧，防止切料时松散。,"错误"
ZSHDJQ,宰杀后的家禽不须洗涤干净，特别是腹腔不必反复冲洗，去净血污，初加工的禽类原料不符合卫生要求，不会影响菜肴质量。,"错误"
ZSJQS_,宰杀家禽时，如果家禽气管没有割断，家禽就不能很快死亡，将不会影响以后的初加工的进行，也不影响家禽肉的质量。,"错误"
ZTZTSW,在调制甜酸味时，不能用添加醋或糖的方法去调节偏甜或偏酸的现象。,"错误"
ZWGDDT,作为跟碟的调味料，不要经过加热、调配，不保证直接食用的卫生安全。,"错误"
ZWGDDT,作为跟碟的调味料，可以不经过加热、调配，可以不保证直接食用的卫生要求。,"错误"
ZWXYLD,植物性原料的鲜冬笋，必须在正式熟处理前进行预熟处理，去除有影响进食的物质，将会影响菜肴的质量。,"正确"
ZXDFSY,正斜刀法适用于具有脆性且黏滑的原料，如熟牛肉、猪肚。,"错误"
ZYDJGG,在鱼的加工过程中，正确的顺序是刮鳞后先去鳃，再除内脏。,"正确"
ZYGJCY,只有根据菜肴的配料合理采用烹调方法，才能达到预期的目的。,"正确"
ZYWZZS,在鱼丸制作时应先加一定量的盐再加水搅拌上劲，这样才能达到细嫩而富有弹性的效果。,"错误"
ZYYWZZ,在营养物质中，蛋白质，脂肪，碳水化合物需要经消化而被吸收，而无机盐，维生素则可以直接被人体吸收。,"正确"
ZYZHPT,在预煮或烹调过程中加入各种香幸调料，利用挥发作用除去原料中的异味。,"正确"
ZZCYYZ,醉制菜肴宜在夏天制作，尽可能放冰箱里腌制，冰箱的温度可以低于零度。,"正确"
ZZLCZP,制作冷菜装盘时尽量减少原料与手直接接触的机会，提倡使用工具取拿原料。,"正确"
ZZZGSY,在炸制果蔬原料时它挂的粉糊应稠稀一些。,"错误"
_GBJD_,“宫保鸡丁”“三鲜鸭羹”“双菇鸽松”等名菜，就是通过原料的分割和剔骨整理加工来实现的，优良的风味特征被充分发挥出来。,"正确"
_HGR_S,“回锅肉“是属于烹调方法炒的滑炒而烹制而成的。,"错误"
_QDZY_,“清炖仔鸭”“北京烤鸭”脆皮乳鸽“等名菜是需要经过原料分割或剔骨整理的加工工序。,"错误"
_XCLB_,“香脆萝卜”是冷制冷菜醉的操作方法醉制的。,"错误"
