AGFYQD,按规范要求对钢管和扣件等材料进行检查验收，不符合质量要求的材料不得使用。,"正确"
BFSDSZ,变幅速度是指起重臂由最小幅度到最大幅度的平均线速度。,"错误"
BPSTSW,半剖视图上外形视图和剖视图的分界线应是中心线，应画成粗实线。,"错误"
BZYZJJ,不准用直径较小的的绳索捆绑小设备或构件。,"错误"
CCJSJS,拆除脚手架时，可将拆下的各构、配件直接抛至地面。,"错误"
CTBDZW,除特别吊装外，一般应使用横销无螺纹的卸扣。,"错误"
CYMDDD,常用密度的单位为g/m3,"错误"
DCDGJH,对称的构件或零件，其对称部分可省略不画。,"正确"
DDJYJA,电动卷扬机安装的好坏，直接影响到设备的安全使用和吊装搬运的可靠性。,"正确"
DDJYJC,电动卷扬机操作人员必须经过培训，持证上岗。,"正确"
DDZJSQ,当吊装减速器齿轮时，一般应先吊大齿轮。,"错误"
DELGG_,第二类杠杆，重力点在支点和力点之间，属于省力杠杆。,"正确"
DGBXYH,吊钩必须有合格证，否则任何情况下都不能使用。,"错误"
DGDMSZ,断股的麻绳在修复的情况下可以继续使用。,"错误"
DGZSYG,吊钩在使用过程中，可对缺陷进行补焊。,"错误"
DHLBNS,定滑轮不能省力。,"正确"
DJYJDQ,当卷扬机的牵引力一定时，滑轮的轮数越多，速比越大，起吊能力也越强。,"正确"
DQYBTZ,电气仪表图主要表示电气、仪表线路的走向和具体安装要求等。,"正确"
DWGSYS,当桅杆使用时间较长时，应对揽风绳进行定期检查和保养。,"正确"
DWTYNS,当物体沿逆时针方向转动时产生的力矩为负值。,"错误"
DXHLTD,导向滑轮同定滑轮一样，只能改变钢丝绳的走向。,"正确"
DYJHXZ,对于几何形状不规则的物体，其面积无法通过计算得到。,"错误"
DYLZJD,当压力增加到超过某一定的限度时，杆件就不能保持直线状态，而会突然从原来的直线状态变成曲线状态，这种现象叫失去稳定性。,"正确"
DYWFYS,对于卧放运输的细长套管，在竖立安放时，必须将套管在空中翻竖，在翻竖的过程中，套管的任何一点均能着地。,"错误"
DYWTYZ,当一物体沿着另一物体表面滑动时，所产生的摩擦叫滚动摩擦。,"错误"
DYXXCQ,对于需现场确定吊点的设备、构件，在选择吊点时，要使吊点或吊点连线与重心铅垂线的交点在重心之上。,"正确"
DZGCZ_,吊装过程中，要设置工作警戒标志，非作业人员不得进入作业区。,"正确"
DZJCLS,吊装机床类设备时，要尽量利用制造厂家已设置的吊耳、挂耳及起吊钩等进行吊装。,"正确"
GCSJDG,工程上仅对钢丝绳的抗拉强度作近似计算。,"正确"
GDS_JK,滚动时，仅可使用人力牵引。,"错误"
GGBYS_,滚杠搬运时，滚杠一般采用焊缝钢管。,"错误"
GGDZLA,杠杆的种类按支点、力点、重力点的相互位置不同可分为四类。,"错误"
GGGGGG,滚杠钢管规格为Φ89×4.5，则其每根长度为2000mm。,"正确"
GHZXFS,滚行装卸法是利用滚动摩擦原理进行作业的。,"正确"
GSSDWQ,钢丝绳的弯曲次数越多就越影响绳的疲劳强度，即影响钢丝绳的使用寿命。,"正确"
GSSLJT,钢丝绳连接通常有短接法和长接法两种。,"错误"
GSSNRG,钢丝绳捻绕过程中钢丝的挠曲越大，每股钢丝同心层越多，则其强度损失越大。,"正确"
GSSPDQ,钢丝绳破断前没有明显预兆。,"错误"
GSSSLH,钢丝绳受力后，只要绳夹不走动，可不对绳夹进行二次拧紧。,"错误"
GSSSYH,钢丝绳使用后损坏情况复杂，但仍可准确进行强度计算。,"错误"
GZWGSY,各种桅杆使用前，应认真检查绳索、滑轮以及其他各部位是否完好无损。,"正确"
HLAZZC,滑轮按制作材质分有铁滑轮和钢滑轮。,"错误"
HLQDAQ,合理确定安全系数，是解决安全与经济矛盾的关键。,"正确"
HLZBSY,滑轮在不使用时，应清洗干净，上好润滑油，放在干燥的地方，下垫钢板。,"错误"
HZSTLK,画在视图轮廓内的剖面图，称为移除剖面图。,"错误"
JSJBXP,脚手架必须配合施工进度搭设，一次搭设高度不应超过相邻连墙件以上两步。,"正确"
JSJDJW,脚手架搭建完毕后，只需自行检查即可投入使用。,"错误"
JSJGGY,脚手架钢管一般采用无缝钢管。,"错误"
JSWGYB,金属桅杆一般由焊缝钢管和型钢制成。,"错误"
JXDLDZ,矩心到力的作用线的水平距离叫力臂。,"错误"
KCYZSJ,可采用在绳夹中加垫料的方法拧紧绳夹。,"错误"
KDHQZJ,跨度和起重机大车车轮轮距不是一个概念。,"正确"
KGSDEZ,卡箍式吊耳在实际吊装中用得较多。,"错误"
KJSGGJ,扣件式钢管脚手架主要由钢管和扣件等组成。,"正确"
KSS_YJ,卡绳时，应将两根钢丝绳理顺，使其紧密想靠，不能一根松一根紧。,"正确"
LBHZLB,力臂和重力臂的长度是指支点到力和重力作用方向的垂直距离，与臂的曲直无关。,"正确"
LDSQZJ,履带式起重机在起吊满载重物时可以低速行走。,"错误"
LDWTDZ,力对物体的转动效果与力矩正反比。,"错误"
LDZYXG,力的作用效果是使物体静止状态发生变化。,"错误"
LFSDGD,缆风绳的固定点，要距离桅杆远些，一般最小距离不得小于桅杆高度的1.5~2倍。,"正确"
LFSZYS,揽风绳主要是连接桅杆与地锚。,"正确"
LMWGZY,龙门桅杆主要由两个独脚桅杆用横梁连接而成，在横梁下部安有两套起吊滑轮,"错误"
LTQZJZ,轮胎起重机在起吊较轻物件时可不用支腿。,"正确"
LZYYBS,力作用于扳手、撬棍等工具上时产生的是转动的效果。,"正确"
MSBMJY,麻绳表面均匀磨损超过其直径的20%或大部分被腐蚀时，应报废。,"错误"
MSBYLS,麻绳被雨淋湿后可烤干。,"错误"
MSDQDJ,麻绳的强度较低，耐磨性和耐腐蚀性较差。,"正确"
MSJXCZ,慢速机械操作吊人绳可以使用麻绳。,"错误"
MSSYZY,麻绳使用中严禁严禁超负荷吊装，并严禁用于摩擦大、速度快的吊装。,"正确"
MSZSYG,麻绳在使用过程当中，应避免在酸碱等具有腐蚀性环境中使用。,"正确"
MZTDYT,每张图都有图标，它位于图样的左下角。,"错误"
NLDFXG,内力的方向规定：拉伸时为负，力的指向背离截面。,"错误"
PHDJHT,平衡的几何条件是平面汇交力系的力为多边形封闭。,"正确"
PHLTCY,平衡梁通常有支撑式和扁担式两种。,"正确"
PKJYYS,瓶口结用于栓绑起吊方形杆件，特点是越拉越紧。,"错误"
PMTHPS,剖面图和剖视图在概念上没有严格的区别。,"错误"
PTMXGS,普通麻芯钢丝绳不能在高温环境下使用。,"正确"
QCQZJS,汽车起重机使用前须检查工作场地是否平整、坚实，如支腿下方不平时，应用木块垫平。,"正确"
QCQZJZ,汽车起重机在起吊重物过程中，允许微微扳动起重机支腿操纵手柄调整起重机水平状态。,"错误"
QDZWS_,撬动重物时，应尽量在撬棍尾端施力，这样力臂长，可以省力。,"正确"
QJDDSG,千斤顶的丝杠、螺母间隙变大时仍可继续使用。,"错误"
QJDZYS,千斤顶作业时，不可多台同时进行操作。,"错误"
QPSTSY,全剖视图是用剖切平面完全的剖开机件后所得到的剖视图。,"正确"
QZDGFW,起重吊钩分为单钩、双钩和三钩。,"错误"
QZDZZY,起重吊装作业，不得使用铸造吊钩。,"正确"
QZHLGS,起重滑轮钢丝绳的穿绕方法有顺穿法和逆穿法。,"错误"
QZJDQD,起重机的起吊高度，时根据起吊设备与构件的重量来决定的。,"错误"
QZJSJB,起重机司机必须服从指挥人员的指挥。,"正确"
QZJTGQ,起重机通过桥梁、涵洞和地面盖板时，无需查明载重和尺寸，可直接通过。,"错误"
QZYSGD,起重用双钩的材料通常与单钩不同。,"错误"
RDMHLJ,若多门滑轮仅使用其部分几门时，应按滑轮数目比例降低起重量，以确保安全。,"正确"
RQZZHX,若起重指挥信号有误，司机有权拒绝吊运。,"正确"
SBHGJZ,设备或构件在吊装过程中，要保持其平稳，绳索可以在吊钩上滑动。,"错误"
SBYSSQ,设备运输是起重作业的工作内容之一，它通常可分为外部运输和内部运输。,"正确"
SFTBSY,锁法特别适用于筒体、塔类设备的吊装就位。,"正确"
SGTJFZ,施工图经复制后多为蓝色，故又称蓝图。,"正确"
SJCYYL,绳夹常用于缆风绳、吊索等固定端的连接紧固上，也用于钢丝绳捆绑物体时的最后卡紧和用于穿过滑轮的部位。,"错误"
SJGDGS,绳夹固定钢丝绳时，绳夹的数量和间距与钢丝绳直径成正比。,"正确"
SJSYH_,绳夹使用后，要检查螺栓的螺纹有无损坏。,"正确"
SJTDDS,双机抬吊递送法，是由双机吊装滑行法演变而来的。,"错误"
SJTDSB,双机抬吊设备时，为了确保吊装安全、可靠，各起重机的载荷不宜超过其安全起重量的80%。,"正确"
SMXGSS,石棉芯钢丝绳耐热性好，能在高温环境下工作，同时也能承受重压。,"错误"
SSTZ_T,三视图中，通常把物体左右方向的尺寸称为高。,"错误"
SSTZ_Z,三视图中，左视图在主视图的左方。,"错误"
SZLFSS,设置揽风绳时，必须与电线，特别是高压线有足够的安全距离。,"正确"
TSQZJS,塔式起重机使用前应检查各安全装置是否齐全有效，此检查不可与空载试车同时进行。,"错误"
YBYTDD,一般用途的电动葫芦不能运送熔化的金属液及其他易燃易爆的物品。,"正确"
YZXTYF,用中心投影法绘制出物体的投影图，也叫视图。,"错误"
ZGCS_Y,在工程上，要求受拉杆件保持原有平衡状态的能力叫稳定性要求。,"错误"
ZGCZJY,在工程中仅用三视图有时还不能完全满足需要。,"正确"
ZHRZT_,指挥人姿态：两旗拢起，在额前交叉，旗语目的：紧急停止。,"错误"
ZLDSYS,在力的三要素中，任何一个发生改变，都会改变力对物体的作用效果。,"正确"
ZPMTYY,总平面图用于安装时了解建筑的内部布置、基础结构、预埋件等情况。,"错误"
ZQZZYZ,在起重作业中，常将滑轮组配以平衡滑轮使用，其跑绳拉力应进行计算，以便选择牵引设备的规格。,"错误"
ZSB_GD,在设备、管道等弯曲部件的安装中，有时要求对部件作倾斜或水平吊装。,"错误"
ZXZWZZ,重心在物质中的位置是不变的。,"正确"
ZYZ_DT,作业中，对体积不大、质量较轻、不怕磨损且运距较近的设备，可以直接在地面上进行滑运。,"正确"
ZZDBZW,柱子的绑扎位置和吊点个数必须根据柱子的结构强度和质量确定。,"正确"
Z_DJFZ,铸、锻件翻转一般采用捆绑的方法进行。,"错误"
_AQDY_,“安全第一”是施工企业一切工作的重中之重。,"正确"
